0
0
0
0
10
0
0
0
10
3
0
0
3
0
0
0
2
0
2
2
0
2
2
0
0
0
0
6
4
2
6
0
0
0
0
3
0
0
0
0
4
16
0
1
1
1
3
1
0
15
0
0
1
0
0
16
0
6
2
0
0
0
0
0
1
0
1
0
0
4
0
2
1
2
0
0
0
0
0
14
0
0
6
2
0
0
0
4
0
0
0
0
0
0
0
0
2
0
1
0
1
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
0
2
0
0
0
2
1
0
2
0
0
2
0
0
0
3
5
0
0
0
0
0
0
0
0
0
0
0
8
0
5
1
3
0
0
0
0
2
0
0
0
0
1
2
0
0
0
1
1
20
3
0
0
0
0
3
0
1

