0
0
0
0
13
0
0
0
12
5
0
0
5
0
0
0
5
0
4
2
0
2
5
0
0
0
0
8
6
2
3
0
0
0
0
3
0
0
1
0
5
22
0
3
2
1
3
2
0
18
0
0
3
0
0
22
0
9
3
0
0
0
0
0
1
0
3
0
0
7
0
7
3
4
0
0
0
0
4
21
0
0
8
2
0
0
0
4
0
0
0
1
0
0
0
0
2
0
1
1
1
0
3
0
0
0
1
0
0
0
0
0
0
0
0
0
0
4
2
0
2
0
0
0
2
3
0
2
0
0
3
3
0
1
3
8
0
0
0
0
0
0
0
0
2
0
0
9
0
6
2
3
0
0
0
0
2
0
0
0
0
1
3
0
0
0
2
2
31
4
2
0
0
0
4
0
3
